Stock_,Open,High,Low,Close,Adj Close,Volume,Stock_Name
3/7/2016,64.160004,65.629997,63.060001,64.400002,64.400002,2063500,ANET
3/8/2016,64.190002,64.459999,61.759998,61.880001,61.880001,844900,ANET
3/9/2016,62.529999,64.089996,61.939999,63.740002,63.740002,737600,ANET
3/10/2016,63.610001,65.099998,60.360001,61.110001,61.110001,1048700,ANET
3/11/2016,61.419998,63.029999,61.200001,62.810001,62.810001,665600,ANET
3/14/2016,61.82,61.82,55.650002,56.529999,56.529999,3251500,ANET
3/15/2016,56.529999,57.32,56.02,56.099998,56.099998,1183300,ANET
3/16/2016,55.52,58.330002,55.000999,57.759998,57.759998,1193800,ANET
3/17/2016,57.540001,59.029999,56.25,58.509998,58.509998,822900,ANET
3/18/2016,58.459999,59.48,58.080002,58.369999,58.369999,864400,ANET
3/21/2016,58.75,61.330002,58.27,60.799999,60.799999,1370900,ANET
3/22/2016,60.09,60.659,59.41,59.509998,59.509998,707000,ANET
3/23/2016,59.48,60.689999,59,59.470001,59.470001,716700,ANET
3/24/2016,58.73,59.950001,58.419998,59.009998,59.009998,457200,ANET
3/28/2016,59.34,59.889999,58.439999,59.080002,59.080002,578500,ANET
3/29/2016,59.189999,62.41,57.889999,61.889999,61.889999,1074000,ANET
3/30/2016,62.689999,62.779999,61.150002,62.41,62.41,948000,ANET
3/31/2016,62.34,63.974998,61.77,63.099998,63.099998,607600,ANET
4/1/2016,62.369999,63,60.599998,62.139999,62.139999,846700,ANET
4/4/2016,62.200001,63.790001,61.950001,63.369999,63.369999,594600,ANET
4/5/2016,63.07,63.5,61.790001,62.619999,62.619999,600500,ANET
4/6/2016,62.919998,65,62.240002,64.940002,64.940002,722000,ANET
4/7/2016,64.68,65.199997,63.200001,64.120003,64.120003,670400,ANET
4/8/2016,64.540001,66.190002,63.990002,65.010002,65.010002,554500,ANET
4/11/2016,64.959999,65.199997,63.52,63.560001,63.560001,463600,ANET
4/12/2016,63.139999,63.594002,61.549999,61.869999,61.869999,651600,ANET
4/13/2016,62.580002,64.760002,61.890999,64.669998,64.669998,448300,ANET
4/14/2016,64.400002,64.959999,63.060001,64.489998,64.489998,283000,ANET
4/15/2016,63.869999,64.019997,62.650002,63.389999,63.389999,470000,ANET
4/18/2016,62.98,64.760002,62.400002,63.880001,63.880001,474800,ANET
4/19/2016,63.139999,63.823002,62.200001,63.049999,63.049999,645700,ANET
4/20/2016,62.880001,64.245003,61.830002,63.950001,63.950001,341700,ANET
4/21/2016,64.080002,64.080002,62.119999,63.220001,63.220001,412500,ANET
4/22/2016,63.689999,65.720001,63.014999,65.650002,65.650002,469800,ANET
4/25/2016,64.940002,66.410004,64.559998,65.910004,65.910004,598200,ANET
4/26/2016,65.870003,66.709999,65.400002,66,66,483900,ANET
4/27/2016,65.459999,66.839996,63.869999,66.730003,66.730003,605000,ANET
4/28/2016,66.120003,66.720001,65.593002,65.760002,65.760002,454200,ANET
4/29/2016,65.790001,66.830002,65.050003,66.620003,66.620003,667500,ANET
5/2/2016,67.050003,67.239998,66.010002,67.07,67.07,668900,ANET
5/3/2016,66.650002,66.650002,64.175003,64.269997,64.269997,590700,ANET
5/4/2016,63.790001,64.089996,61.849998,62.549999,62.549999,828300,ANET
5/5/2016,63.02,63.650002,62.139999,63.580002,63.580002,1150500,ANET
5/6/2016,65.419998,67.400002,62.009998,66.830002,66.830002,2363100,ANET
5/9/2016,66.809998,67.190002,64.889999,65.260002,65.260002,930400,ANET
5/10/2016,65.82,68.644997,65.720001,67.529999,67.529999,1278200,ANET
5/11/2016,67.230003,68.220001,67.019997,67.309998,67.309998,670000,ANET
5/12/2016,67.470001,67.470001,65.230003,66.57,66.57,823000,ANET
5/13/2016,66.150002,68,65.900002,67.459999,67.459999,824300,ANET
5/16/2016,67.360001,68.5,67.260002,68.010002,68.010002,823900,ANET
5/17/2016,67.980003,68.260002,66.800003,66.900002,66.900002,401900,ANET
5/18/2016,66.419998,68.860001,66.010002,68.029999,68.029999,831400,ANET
5/19/2016,68.010002,69.139999,67.464996,68.199997,68.199997,720000,ANET
5/20/2016,68.349998,70.25,68.237,70.120003,70.120003,926100,ANET
5/23/2016,69.68,72.425003,69.43,71.589996,71.589996,834400,ANET
5/24/2016,71.599998,72.5,71.029999,72.32,72.32,568600,ANET
5/25/2016,72.5,72.82,71.709999,71.959999,71.959999,617300,ANET
5/26/2016,71.669998,72.330002,71.269997,72.019997,72.019997,614100,ANET
5/27/2016,72,72.879997,71.129997,72.860001,72.860001,768300,ANET
5/31/2016,73,73.580002,72.599998,73.290001,73.290001,522300,ANET
6/1/2016,72.730003,74.18,72.099998,74.080002,74.080002,492300,ANET
6/2/2016,74.099998,74.900002,73.675003,74.900002,74.900002,609300,ANET
6/3/2016,74.900002,75.339996,74.209999,75.080002,75.080002,831200,ANET
6/6/2016,75,75.400002,74.300003,74.660004,74.660004,417400,ANET
6/7/2016,74.660004,74.989998,74,74.580002,74.580002,688900,ANET
6/8/2016,74.349998,75.199997,73.529999,74.82,74.82,646100,ANET
6/9/2016,74.68,75.32,74.18,75.120003,75.120003,484700,ANET
6/10/2016,74.589996,74.870003,72.849998,73.080002,73.080002,434800,ANET
6/13/2016,72.550003,72.900002,71.669998,72.209999,72.209999,677800,ANET
6/14/2016,72,72.639999,71.695,72.449997,72.449997,704800,ANET
6/15/2016,72.809998,73.459999,72.610001,73.080002,73.080002,666300,ANET
6/16/2016,72.690002,73.364998,71.889999,72.510002,72.510002,666300,ANET
6/17/2016,72.660004,73.199997,71.949997,72.059998,72.059998,580200,ANET
6/20/2016,73.150002,73.620003,72.324997,72.5,72.5,347200,ANET
6/21/2016,72.470001,72.730003,71.339996,72.620003,72.620003,454300,ANET
6/22/2016,72.480003,72.775002,69.709999,71.360001,71.360001,1155900,ANET
6/23/2016,72,73.82,71.580002,73.82,73.82,756200,ANET
6/24/2016,68.029999,71,66.400002,66.650002,66.650002,2178300,ANET
6/27/2016,63.18,63.5,60.509998,60.93,60.93,2730000,ANET
6/28/2016,61.650002,62.419998,60.560001,62,62,609400,ANET
6/29/2016,62.84,64.089996,62.099998,63.759998,63.759998,745800,ANET
6/30/2016,63.91,64.419998,62.919998,64.379997,64.379997,505600,ANET
7/1/2016,64.559998,65.129997,63.040001,63.66,63.66,612600,ANET
7/5/2016,63,63.59,62.209999,63.450001,63.450001,591100,ANET
7/6/2016,63.18,64.669998,62.77,64.629997,64.629997,889100,ANET
7/7/2016,64.720001,66.199997,64.720001,66,66,587500,ANET
7/8/2016,66.489998,68.220001,66.059998,67.730003,67.730003,624700,ANET
7/11/2016,68.660004,71.540001,68.660004,69.800003,69.800003,1257200,ANET
7/12/2016,70.559998,70.849998,69.980003,70.089996,70.089996,871200,ANET
7/13/2016,70.220001,70.989998,69.529999,70.260002,70.260002,951900,ANET
7/14/2016,70.489998,70.769997,69.120003,70,70,606200,ANET
7/15/2016,70.349998,70.440002,69.379997,69.989998,69.989998,442800,ANET
7/18/2016,70.230003,71.550003,70.120003,71.379997,71.379997,778300,ANET
7/19/2016,71.199997,71.639999,70.599998,70.959999,70.959999,359500,ANET
7/20/2016,70.959999,71.449997,69.639999,71.290001,71.290001,1103100,ANET
7/21/2016,71.419998,71.910004,70.290001,70.370003,70.370003,389300,ANET
7/22/2016,70.459999,71.362999,70.32,70.459999,70.459999,446000,ANET
7/25/2016,70.459999,71.540001,70.410004,71.169998,71.169998,512200,ANET
7/26/2016,71.18,71.769997,70.800003,70.989998,70.989998,634400,ANET
7/27/2016,71.5,71.5,70.129997,70.699997,70.699997,486500,ANET
7/28/2016,70.730003,70.846001,68.839996,69.620003,69.620003,719100,ANET
7/29/2016,69.629997,71.419998,69.230003,71.269997,71.269997,533700,ANET
8/1/2016,71.139999,72.440002,71.044998,72.120003,72.120003,547700,ANET
8/2/2016,72,72,69.949997,70.190002,70.190002,728200,ANET
8/3/2016,70.370003,71.360001,70.209999,71.300003,71.300003,539500,ANET
8/4/2016,71,72.309998,70.82,71.989998,71.989998,805100,ANET
8/5/2016,68.75,72.440002,68.75,71.75,71.75,1875900,ANET
8/8/2016,72.18,72.879997,71.839996,72.07,72.07,1047200,ANET
8/9/2016,72.379997,74.080002,72.18,74.059998,74.059998,900800,ANET
8/10/2016,73.800003,74.160004,73.25,74,74,474700,ANET
8/11/2016,74,76,73.824997,75.459999,75.459999,887900,ANET
8/12/2016,75.449997,75.889999,75.059998,75.779999,75.779999,571000,ANET
8/15/2016,75.540001,78.349998,75.269997,78.25,78.25,1294900,ANET
8/16/2016,77.989998,78.279999,76.830002,77.599998,77.599998,843700,ANET
8/17/2016,77.580002,77.839996,76.709999,77.339996,77.339996,652000,ANET
8/18/2016,77.800003,79.080002,77.800003,79.029999,79.029999,984400,ANET
8/19/2016,79.129997,79.699997,78.519997,79.120003,79.120003,776900,ANET
8/22/2016,78.690002,79.029999,77.169998,77.480003,77.480003,696400,ANET
8/23/2016,76.559998,78.279999,76.010002,78.040001,78.040001,920600,ANET
8/24/2016,78.389999,78.839996,77.349998,77.529999,77.529999,411800,ANET
8/25/2016,77.099998,78.879997,76.995003,78.790001,78.790001,527300,ANET
8/26/2016,78.5,79.489998,77.820999,78.989998,78.989998,551900,ANET
8/29/2016,78.809998,79.879997,78.620003,79.769997,79.769997,695600,ANET
8/30/2016,79.360001,80.480003,78.919998,79.690002,79.690002,718300,ANET
8/31/2016,79.709999,79.82,78.910004,79.68,79.68,489300,ANET
9/1/2016,79.93,80.389999,79.290001,79.669998,79.669998,672800,ANET
9/2/2016,80.080002,81.089996,79.300003,80.949997,80.949997,720600,ANET
9/6/2016,80.940002,81.690002,80.139999,81.190002,81.190002,488000,ANET
9/7/2016,80.879997,81.839996,80.716003,81.349998,81.349998,431000,ANET
9/8/2016,81.25,81.75,80.980003,81.349998,81.349998,339600,ANET
9/9/2016,80.900002,81.790001,79.739998,79.760002,79.760002,537800,ANET
9/12/2016,79.160004,81.260002,78.160004,80.900002,80.900002,528600,ANET
9/13/2016,80.5,81.239998,80.129997,80.730003,80.730003,597900,ANET
9/14/2016,80.739998,84.269997,80.730003,83.129997,83.129997,1804200,ANET
9/15/2016,82.529999,84.690002,82.190002,84.43,84.43,679400,ANET
9/16/2016,84.07,85.099998,83.699997,85.029999,85.029999,1174000,ANET
9/19/2016,83.480003,83.980003,81.300003,82.029999,82.029999,1026500,ANET
9/20/2016,82.300003,83.290001,81.610001,81.82,81.82,634400,ANET
9/21/2016,82.260002,83.860001,82.260002,83.769997,83.769997,434800,ANET
9/22/2016,84.400002,85.589996,84.274002,85.330002,85.330002,710900,ANET
9/23/2016,84.900002,85.940002,84.239998,85.720001,85.720001,705100,ANET
9/26/2016,84.970001,85.360001,84.380997,85.089996,85.089996,329800,ANET
9/27/2016,84.639999,86.32,84.639999,86.32,86.32,472600,ANET
9/28/2016,85.879997,86.349998,85.139999,85.760002,85.760002,792000,ANET
9/29/2016,85.790001,86.260002,84.404999,85.220001,85.220001,540900,ANET
9/30/2016,85.639999,85.860001,84.370003,85.080002,85.080002,711000,ANET
10/3/2016,84.910004,85.519997,84.580002,85.050003,85.050003,621900,ANET
10/4/2016,85.589996,85.785004,84.760002,85.25,85.25,406000,ANET
10/5/2016,85.809998,85.989998,84.879997,84.970001,84.970001,524200,ANET
10/6/2016,85.110001,85.5,84.559998,85.470001,85.470001,340400,ANET
10/7/2016,85.690002,85.75,84.820999,85.139999,85.139999,340500,ANET
10/10/2016,85.699997,87.620003,84.989998,86.529999,86.529999,1057900,ANET
10/11/2016,86.5,86.5,82.410004,83.010002,83.010002,639400,ANET
10/12/2016,82.800003,82.989998,81.739998,82.089996,82.089996,366200,ANET
10/13/2016,80.550003,81.089996,78.82,80.760002,80.760002,693700,ANET
10/14/2016,82,82.690002,79.75,80.449997,80.449997,495900,ANET
10/17/2016,80.489998,81.120003,79.720001,80.720001,80.720001,446300,ANET
10/18/2016,81.669998,81.82,80.82,80.860001,80.860001,235800,ANET
10/19/2016,80.760002,82.120003,80.169998,81.900002,81.900002,355800,ANET
10/20/2016,81.919998,82.120003,81.300003,81.860001,81.860001,235200,ANET
10/21/2016,81.650002,83.830002,80.879997,83.580002,83.580002,366400,ANET
10/24/2016,84.480003,84.650002,83.900002,84.029999,84.029999,258400,ANET
10/25/2016,84.620003,85.120003,84.209999,84.32,84.32,298500,ANET
10/26/2016,84,84.894997,83.860001,84.220001,84.220001,338300,ANET
10/27/2016,84.470001,84.699997,83.559998,84.610001,84.610001,532700,ANET
10/28/2016,84.459999,86.300003,83.779999,85.099998,85.099998,930700,ANET
10/31/2016,85.099998,85.800003,84.599998,84.75,84.75,685200,ANET
11/1/2016,84.370003,85.480003,83.120003,84.169998,84.169998,745900,ANET
11/2/2016,84.32,84.839996,82.540001,82.910004,82.910004,568700,ANET
11/3/2016,83.400002,83.919998,81.5,82.080002,82.080002,1033100,ANET
11/4/2016,80.900002,84.230003,79.050003,83.309998,83.309998,1839400,ANET
11/7/2016,84.620003,85.900002,83.949997,85.839996,85.839996,1274800,ANET
11/8/2016,86,86.580002,84.370003,86.07,86.07,843800,ANET
11/9/2016,83.830002,85.730003,82.5,85.400002,85.400002,837000,ANET
11/10/2016,86.239998,87.184998,84.690002,85.910004,85.910004,1079000,ANET
11/11/2016,85.830002,86.580002,84.730003,86.150002,86.150002,728300,ANET
11/14/2016,86.769997,88.260002,86.580002,87.830002,87.830002,1197100,ANET
11/15/2016,87.790001,88.879997,86,87.790001,87.790001,1009100,ANET
11/16/2016,87.769997,88.510002,86.639999,88.07,88.07,461500,ANET
11/17/2016,88.010002,88.525002,87.739998,88.040001,88.040001,275600,ANET
11/18/2016,88.529999,89.360001,87.82,87.980003,87.980003,537000,ANET
11/21/2016,89.260002,94.760002,89.260002,94.480003,94.480003,2402200,ANET
11/22/2016,94.480003,94.940002,94.07,94.779999,94.779999,854900,ANET
11/23/2016,94.75,95.470001,94.5,95.190002,95.190002,488800,ANET
11/25/2016,94.75,95,93.589996,94.660004,94.660004,365300,ANET
11/28/2016,95.059998,96.059998,94.110001,95.970001,95.970001,620100,ANET
11/29/2016,96,96.839996,95.290001,95.529999,95.529999,594000,ANET
11/30/2016,96.080002,96.68,94.540001,94.809998,94.809998,666500,ANET
12/1/2016,94.739998,96.25,92.100998,93.300003,93.300003,783700,ANET
12/2/2016,92.809998,94.93,92.059998,93.169998,93.169998,846100,ANET
12/5/2016,92.57,93.669998,91.93,92.75,92.75,768400,ANET
12/6/2016,93.050003,94.730003,92.330002,93.860001,93.860001,681900,ANET
12/7/2016,94.610001,98.220001,93.559998,97.870003,97.870003,1278500,ANET
12/8/2016,98.510002,98.790001,95.400002,95.760002,95.760002,664100,ANET
12/9/2016,96,96.620003,93.970001,94.410004,94.410004,512600,ANET
12/12/2016,93.519997,94,91.040001,93.139999,93.139999,908500,ANET
12/13/2016,93.239998,95.620003,93.239998,95.029999,95.029999,611800,ANET
12/14/2016,94.940002,98.900002,93.790001,97.879997,97.879997,1430200,ANET
12/15/2016,98.059998,98.334999,96.183998,96.790001,96.790001,988900,ANET
12/16/2016,96.769997,98.809998,96.370003,96.68,96.68,888700,ANET
12/19/2016,97.339996,98.779999,97.339996,97.940002,97.940002,926900,ANET
12/20/2016,97.830002,98.768997,97.75,98,98,554600,ANET
12/21/2016,98.059998,98.699997,97.860001,97.949997,97.949997,326300,ANET
12/22/2016,97.949997,98.550003,96.510002,96.860001,96.860001,479600,ANET
12/23/2016,96.839996,97.400002,96.559998,96.93,96.93,138700,ANET
12/27/2016,97.199997,98.741997,97.199997,97.82,97.82,448100,ANET
12/28/2016,98.050003,98.489998,96.57,97.25,97.25,434900,ANET
12/29/2016,97.239998,97.870003,96.220001,96.730003,96.730003,240000,ANET
12/30/2016,97.18,97.529999,96.459999,96.769997,96.769997,250200,ANET
1/3/2017,97.540001,98.290001,96.675003,97.059998,97.059998,548200,ANET
1/4/2017,97.489998,102.279999,97.449997,101.730003,101.730003,2121600,ANET
1/5/2017,101.989998,103,101.230003,101.940002,101.940002,976500,ANET
1/6/2017,102.110001,102.610001,100.669998,101.279999,101.279999,473800,ANET
1/9/2017,100.870003,100.934998,98.620003,99.519997,99.519997,752700,ANET
1/10/2017,99.940002,101.300003,99.559998,100.419998,100.419998,420600,ANET
1/11/2017,100.93,100.93,98.120003,99.470001,99.470001,484700,ANET
1/12/2017,99.989998,99.989998,96.440002,99,99,590400,ANET
1/13/2017,99.43,101.040001,99.43,100.269997,100.269997,367800,ANET
1/17/2017,94,94.339996,87.330002,88.230003,88.230003,4583300,ANET
1/18/2017,87.900002,91,87.669998,88.709999,88.709999,1240900,ANET
1/19/2017,89.379997,89.919998,88.669998,89.720001,89.720001,632300,ANET
1/20/2017,90.620003,90.900002,89.410004,89.800003,89.800003,732100,ANET
1/23/2017,89.809998,89.879997,87.541,89.669998,89.669998,743500,ANET
1/24/2017,90.199997,92.599998,90.150002,92.470001,92.470001,694900,ANET
1/25/2017,93.919998,94.75,92.07,93.080002,93.080002,497200,ANET
1/26/2017,93.059998,93.589996,91.639999,92.910004,92.910004,319200,ANET
1/27/2017,92.580002,93.940002,92.349998,93.779999,93.779999,349600,ANET
1/30/2017,93.620003,94.059998,92.425003,93.669998,93.669998,367500,ANET
1/31/2017,93.839996,94.199997,92.779999,94,94,407100,ANET
2/1/2017,94.169998,94.800003,92.879997,94.279999,94.279999,455300,ANET
2/2/2017,94.279999,95.639999,93.650002,94.879997,94.879997,588900,ANET
2/3/2017,95.029999,95.805,93.690002,95.519997,95.519997,441500,ANET
2/6/2017,95.260002,96.120003,94.93,95.510002,95.510002,358600,ANET
2/7/2017,95.610001,96.489998,95.010002,95.989998,95.989998,279700,ANET
2/8/2017,95.989998,98.389999,95.190002,97.459999,97.459999,519500,ANET
2/9/2017,97.459999,98.980003,97.449997,97.809998,97.809998,461100,ANET
2/10/2017,98.25,99.199997,97.269997,98.779999,98.779999,407300,ANET
2/13/2017,98.779999,100.449997,98.620003,99.900002,99.900002,843500,ANET
2/14/2017,99.889999,100.800003,99.349998,100.720001,100.720001,526300,ANET
2/15/2017,100.089996,101.32,99.589996,100.669998,100.669998,715500,ANET
2/16/2017,100.669998,102.190002,99.514999,100.169998,100.169998,1763300,ANET
2/17/2017,111,119.449997,110.309998,119.059998,119.059998,5910400,ANET
2/21/2017,118.949997,123.120003,118.559998,122.620003,122.620003,1664600,ANET
2/22/2017,121.300003,122.980003,120.75,121.800003,121.800003,859500,ANET
2/23/2017,122,122.489998,117.650002,117.849998,117.849998,1142000,ANET
2/24/2017,117,120.650002,115.855003,120.589996,120.589996,898300,ANET
2/27/2017,121.470001,121.68,119.879997,120.389999,120.389999,621400,ANET
2/28/2017,119.959999,120.949997,118.75,118.989998,118.989998,649100,ANET
3/1/2017,120,121.110001,118.779999,120.639999,120.639999,777900,ANET
3/2/2017,120.510002,121.75,119.339996,119.489998,119.489998,470000,ANET
3/3/2017,119.510002,120.260002,118.599998,119.970001,119.970001,501200,ANET
3/6/2017,118.970001,120.730003,117.950996,119.43,119.43,734200,ANET
3/7/2017,119.790001,122.599998,118.705002,121.080002,121.080002,931400,ANET
3/8/2017,121.510002,125,120.489998,123.529999,123.529999,1433300,ANET
3/9/2017,123.220001,124.5,121.790001,123.089996,123.089996,552200,ANET
3/10/2017,124.480003,124.489998,123.360001,124.169998,124.169998,581900,ANET
3/13/2017,125,127.639999,124.809998,127.470001,127.470001,1122000,ANET
3/14/2017,127.529999,127.836998,126.010002,127,127,729400,ANET
3/15/2017,128,128.490005,126.269997,128.279999,128.279999,1130100,ANET
3/16/2017,128.839996,128.929993,126.989998,127.139999,127.139999,895900,ANET
3/17/2017,127.519997,128.559998,126.797997,128.100006,128.100006,1025500,ANET
3/20/2017,129.690002,131.429993,129.460007,130.330002,130.330002,715200,ANET
3/21/2017,131.279999,131.320007,127.629997,127.970001,127.970001,1108800,ANET
3/22/2017,128.449997,130.75,128.257996,130.539993,130.539993,882200,ANET
3/23/2017,130.380005,131.119995,129.399994,130.080002,130.080002,560900,ANET
3/24/2017,131.059998,131.979996,130.031006,131.770004,131.770004,633500,ANET
3/27/2017,131.350006,132.550003,130.149994,132.179993,132.179993,546600,ANET
3/28/2017,132.259995,134.179993,132.100006,133.970001,133.970001,767000,ANET
3/29/2017,134.039993,134.649994,132.270004,133.300003,133.300003,517400,ANET
3/30/2017,133.710007,134.25,132.660004,132.809998,132.809998,408000,ANET
3/31/2017,132.990005,133.149994,131.649994,132.270004,132.270004,737700,ANET
4/3/2017,131.729996,132.460007,128.660004,131.699997,131.699997,1039200,ANET
4/4/2017,130.75,133.710007,130.199997,133.199997,133.199997,1021300,ANET
4/5/2017,133.899994,134.509995,133.259995,134,134,1571000,ANET
4/6/2017,133.529999,135.270004,132.544998,134.399994,134.399994,917200,ANET
4/7/2017,132.869995,133.699997,132.229996,132.449997,132.449997,611200,ANET
4/10/2017,132.449997,134.100006,132.050003,133.270004,133.270004,419600,ANET
4/11/2017,132.979996,134.25,131.470001,133.330002,133.330002,497300,ANET
4/12/2017,133.75,133.75,130.089996,131.470001,131.470001,726600,ANET
4/13/2017,131.850006,133.612,131.160004,131.360001,131.360001,326600,ANET
4/17/2017,131.410004,133.199997,131.119995,132.75,132.75,480700,ANET
4/18/2017,132.75,133.649994,132.080002,132.960007,132.960007,322400,ANET
4/19/2017,133.419998,134.800003,133.110001,133.830002,133.830002,450500,ANET
4/20/2017,135.149994,137.089996,134.039993,136.470001,136.470001,722200,ANET
4/21/2017,136.470001,136.75,135.020004,136.660004,136.660004,421600,ANET
4/24/2017,138.100006,139.389999,136.910004,139,139,669900,ANET
4/25/2017,139.199997,140.320007,138.660004,139.419998,139.419998,594900,ANET
4/26/2017,139.600006,139.979996,137.869995,139.360001,139.360001,704100,ANET
4/27/2017,137,139.839996,137,139.649994,139.649994,630000,ANET
4/28/2017,139.210007,139.960007,138.360001,139.639999,139.639999,924000,ANET
5/1/2017,139.509995,141.917999,138.610992,141.100006,141.100006,705700,ANET
5/2/2017,141.539993,141.910004,138.949997,141.190002,141.190002,949500,ANET
5/3/2017,140.990005,141.850006,139.710007,140.679993,140.679993,678900,ANET
5/4/2017,141.75,142.899994,138.380005,140.199997,140.199997,1610500,ANET
5/5/2017,138.949997,144.940002,135.210007,144.720001,144.720001,2258000,ANET
5/8/2017,145,147.550003,141.320007,142.75,142.75,890300,ANET
5/9/2017,143.509995,145.580002,142.619995,144.929993,144.929993,692700,ANET
5/10/2017,145.660004,146.029999,143.779999,145.429993,145.429993,713200,ANET
5/11/2017,145.009995,146.449997,144.259995,146.020004,146.020004,563600,ANET
5/12/2017,145.679993,147.149994,144.764999,146.820007,146.820007,476900,ANET
5/15/2017,147.389999,148.128998,146.509995,147.419998,147.419998,582100,ANET
5/16/2017,148.119995,148.600006,146.100006,147.449997,147.449997,1180900,ANET
5/17/2017,145.990005,146.869995,142.229996,142.360001,142.360001,907200,ANET
5/18/2017,140.929993,143.850006,138.800003,143.479996,143.479996,803900,ANET
5/19/2017,144.820007,145.399994,143.639999,144.070007,144.070007,621900,ANET
5/22/2017,143.419998,144.300003,142.246002,143.149994,143.149994,708100,ANET
5/23/2017,142.679993,144.029999,141.050003,143.199997,143.199997,814400,ANET
5/24/2017,143.589996,144.330002,143.210007,144.279999,144.279999,397900,ANET
5/25/2017,145,148.229996,144.860001,148.059998,148.059998,992100,ANET
5/26/2017,148.059998,148.399994,145.070007,146.449997,146.449997,619100,ANET
